Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,employment_status,collector_type_source,What is your favorite song? Please enter (1) the song name and (2) the corresponding artist name. Please use correct spelling.,,What is the primary feeling that your favorite song creates within you? Please enter only one feeling and use correct spelling.,Gender,Age,Major US Region,Device,Household Income
115109663611,439881934,05/28/2026 10:04:03 PM,05/28/2026 10:06:41 PM,,,,,3a5a0aa7134b4c3b91602631ec,employed_full_time,smc,When I’m gone ,Three doors down ,It gives me mixed emotions it causes sadness and pleasure ,male,30_to_44,pacific,ios_mobile,25000_to_49999
115109663442,439881934,05/28/2026 10:04:41 PM,05/28/2026 10:06:09 PM,,,,,17638c7bea76e19f1366da8087,employed_full_time,smc,Ghetto cowboy ,Bone thugs n harmony ,It is how I live ,male,30_to_44,mountain,android_mobile,25000_to_49999
115109663379,439881934,05/28/2026 10:04:45 PM,05/28/2026 10:05:54 PM,,,,,fd9d93a2ea4dbf8a42226b9d8f,employed_full_time,smc,Juicy ,Doja cat,Sexy ,male,18_to_29,middle_atlantic,ios_mobile,75000_to_99999
115109663376,439881934,05/28/2026 10:02:28 PM,05/28/2026 10:05:52 PM,,,,,df6df783a13791bdc8ae69d10d,employed_full_time,smc,I will always love you ,Whitney Houston ,"The primary feeling of the song I Will Always Love You by Whitney Houston is deep love mixed with sadness and letting go. It expresses emotional farewell, gratitude, and enduring affection.",male,30_to_44,south_atlantic,ios_mobile,25000_to_49999
115109663354,439881934,05/28/2026 10:04:36 PM,05/28/2026 10:05:49 PM,,,,,84e9623ad54fe967284bcd3cc4,employed_full_time,smc,Opus,Eric Prydz,Joy,male,18_to_29,middle_atlantic,android_mobile,175000_to_199999
115109663286,439881934,05/28/2026 10:04:46 PM,05/28/2026 10:05:33 PM,,,,,a1a1335b7a5e7a0b79aa438f23,employed_full_time,smc,Dream chasers ,Meek mill,I love how it makes me feel happy ,male,18_to_29,east_north_central,ios_mobile,75000_to_99999
115109663281,439881934,05/28/2026 10:03:44 PM,05/28/2026 10:05:31 PM,,,,,de80aa103bae5a9a2b610393a5,employed_full_time,smc,Wear my thug at,Bone thugs ,Good ,male,30_to_44,south_atlantic,android_mobile,50000_to_74999
115109663264,439881934,05/28/2026 10:04:41 PM,05/28/2026 10:05:27 PM,,,,,4b4a219c9078a6245cbff559c0,employed_full_time,smc,Gods bathroom floor ,Atmosphere ,Peaceful,male,30_to_44,pacific,ios_mobile,200000_and_up
115109663249,439881934,05/28/2026 10:04:39 PM,05/28/2026 10:05:26 PM,,,,,446fb76a4b8784ca71005af78f,employed_full_time,smc,I'll pray for you,Not sure,Happiness ,male,30_to_44,east_south_central,android_mobile,10000_to_24999
115109663226,439881934,05/28/2026 10:04:24 PM,05/28/2026 10:05:20 PM,,,,,6f1c4a2f1cc27d1a89e5b2f6b1,employed_full_time,smc,Croetia,Karol G,"Like a longing, sexual energy and very happy ",male,30_to_44,mountain,ios_mobile,50000_to_74999
115109663202,439881934,05/28/2026 10:02:04 PM,05/28/2026 10:05:17 PM,,,,,0c02d3168a854d297bc4fdc8d2,employed_full_time,smc,Wonderwall,Oasis,Nostalgia ,male,30_to_44,west_south_central,ios_mobile,75000_to_99999
115109663176,439881934,05/28/2026 10:03:57 PM,05/28/2026 10:05:13 PM,,,,,83c9e9199aba05acbeaca49ab0,employed_full_time,smc,I’m not sure ,I’m not sure ,I’m not sure ,male,30_to_44,south_atlantic,ios_mobile,50000_to_74999
115109663121,439881934,05/28/2026 10:04:08 PM,05/28/2026 10:05:12 PM,,,,,ae8e13c66bc1eaaf1a48bbfecf,employed_full_time,smc,Name,Goo Goo Dolls,Nostalgia ,male,30_to_44,middle_atlantic,ios_mobile,125000_to_149999
115109663170,439881934,05/28/2026 10:03:34 PM,05/28/2026 10:05:12 PM,,,,,d2e122eca5547602082016984e,employed_full_time,smc,Dani California,Red Hot Chili Peppers ,Fun,male,30_to_44,east_north_central,android_mobile,50000_to_74999
115109663168,439881934,05/28/2026 10:04:15 PM,05/28/2026 10:05:12 PM,,,,,8ab72c5feea0486ffc1df86841,employed_full_time,smc,What u need,Tems,Makes me feel like I want to sing ,male,30_to_44,south_atlantic,ios_mobile,10000_to_24999
115109663114,439881934,05/28/2026 10:04:28 PM,05/28/2026 10:05:01 PM,,,,,0a9fdad6dc8976cc0ba2a82721,employed_full_time,smc,Outside the Rain,Stevie Nicks,Joy,male,18_to_29,middle_atlantic,ios_mobile,100000_to_124999
115109663108,439881934,05/28/2026 10:02:28 PM,05/28/2026 10:04:59 PM,,,,,bc231a5fd119a5bad960afba73,employed_full_time,smc,lonely child,yb,it is a song with a power speech,male,18_to_29,east_north_central,ios_mobile,25000_to_49999
115109663105,439881934,05/28/2026 10:03:31 PM,05/28/2026 10:04:58 PM,,,,,035ac7adc4866bdda712441e3b,employed_full_time,smc,Fasho ,Fasho ,Yes,male,30_to_44,east_north_central,ios_mobile,0_to_9999
115109663075,439881934,05/28/2026 10:04:02 PM,05/28/2026 10:04:51 PM,,,,,c1bef6a705d03d4643cd19b5f3,employed_full_time,smc,Don’t doubt the god,Montana of 300,Energy and motivation ,male,30_to_44,south_atlantic,ios_mobile,75000_to_99999
115109663052,439881934,05/28/2026 10:02:46 PM,05/28/2026 10:04:45 PM,,,,,4c10e33e653ab3ca5ff459c2fa,employed_full_time,smc,Redemption song,Bob marley ,Eye of the tiger strength culture and motivation ,male,30_to_44,middle_atlantic,android_mobile,25000_to_49999
115109663031,439881934,05/28/2026 10:03:57 PM,05/28/2026 10:04:41 PM,,,,,71769b36eb4538dcf8d326db2d,employed_full_time,smc,Strangers,The Kinks,Bliss,male,30_to_44,east_south_central,android_mobile,100000_to_124999
115109663009,439881934,05/28/2026 10:03:16 PM,05/28/2026 10:04:37 PM,,,,,486bd3d577e76e12efbcc81b0e,employed_full_time,smc,Boulevard of broken dreams,Green Day,Comfort,male,18_to_29,west_north_central,android_mobile,0_to_9999
115109663011,439881934,05/28/2026 10:04:14 PM,05/28/2026 10:04:37 PM,,,,,720e18ff4827d6a0e75d242ceb,employed_full_time,smc,Shake it off,Taylor swift,Happiness,male,30_to_44,pacific,ios_mobile,75000_to_99999
115109662998,439881934,05/28/2026 10:04:11 PM,05/28/2026 10:04:35 PM,,,,,0f6a6252bc6642b1b0eadefb17,employed_full_time,smc,Soss,Chief keef,It makes me feel exited,male,30_to_44,pacific,ios_mobile,75000_to_99999
115109662999,439881934,05/28/2026 10:03:44 PM,05/28/2026 10:04:35 PM,,,,,3a4d5724465a9b36aebce40741,employed_full_time,smc,Man in the mirror ,Michael Jackson ,Hope,male,30_to_44,pacific,ios_mobile,100000_to_124999
115109662953,439881934,05/28/2026 10:03:54 PM,05/28/2026 10:04:23 PM,,,,,d2356bc887869171108fb548a7,employed_full_time,smc,Live to me,Jose ,Awesome ,male,18_to_29,pacific,android_mobile,10000_to_24999
115109662951,439881934,05/28/2026 10:03:39 PM,05/28/2026 10:04:23 PM,,,,,dc999070bc5309596c25699d78,employed_full_time,smc,Black hole sun,Soundgarden,Happiness ,male,30_to_44,middle_atlantic,android_mobile,0_to_9999
115109662939,439881934,05/28/2026 10:02:57 PM,05/28/2026 10:04:21 PM,,,,,b2fdc1e32c221d31fc422ade30,employed_full_time,smc,Yeah ,Usher,Excitement ,male,30_to_44,south_atlantic,ios_mobile,75000_to_99999
115109662930,439881934,05/28/2026 10:04:01 PM,05/28/2026 10:04:18 PM,,,,,fb613ac75c82c1c8c91c32ae24,employed_full_time,smc,Love me ,Lil wayne,The words,male,18_to_29,east_north_central,android_mobile,25000_to_49999
115109662926,439881934,05/28/2026 10:02:22 PM,05/28/2026 10:04:17 PM,,,,,242a7cc392c3020c08c1f39a49,employed_full_time,smc,Choices,George Jones,Inspiration inspired,male,30_to_44,south_atlantic,android_mobile,0_to_9999
115109662916,439881934,05/28/2026 10:03:21 PM,05/28/2026 10:04:15 PM,,,,,8b4895c18691afc2bae71163d3,employed_full_time,smc,Glycerine ,Bush,Nostalgia ,male,30_to_44,south_atlantic,android_mobile,125000_to_149999
115109662911,439881934,05/28/2026 10:03:26 PM,05/28/2026 10:04:14 PM,,,,,4a21e97a74d98b45b7a373168a,employed_full_time,smc,To live and die in LA,2pac,"My city, my hometown",male,30_to_44,pacific,ios_mobile,25000_to_49999
115109662906,439881934,05/28/2026 10:02:55 PM,05/28/2026 10:04:13 PM,,,,,a095b9ec8ecbb4afde056d1dca,employed_full_time,smc,Disconnected ,Avaitors ,Loneliness ,male,18_to_29,south_atlantic,android_mobile,25000_to_49999
115109662902,439881934,05/28/2026 10:03:36 PM,05/28/2026 10:04:11 PM,,,,,c0ac14efc1ba34f373f96c13a4,employed_full_time,smc,Dollhouse,Melanie Martinez,I like the trapped feeling that it gives me.,male,18_to_29,middle_atlantic,android_mobile,25000_to_49999
115109662882,439881934,05/28/2026 10:03:54 PM,05/28/2026 10:04:10 PM,,,,,0ab5d6a863333d0cd0f37d26b7,employed_full_time,smc,Smsms,And fk,Djdidjf,male,30_to_44,pacific,ios_mobile,50000_to_74999
115109662860,439881934,05/28/2026 10:03:19 PM,05/28/2026 10:04:09 PM,,,,,4b60ad9fa3bb4e2f72aea659ae,employed_full_time,smc,Won’t back down,Johnny cash,Motivates me,male,18_to_29,south_atlantic,ios_mobile,175000_to_199999
115109662838,439881934,05/28/2026 10:03:38 PM,05/28/2026 10:03:59 PM,,,,,5eb1c195ebb5250fe4412bcaf8,employed_full_time,smc,Diabolic,Slipknot,Greatness,male,30_to_44,east_south_central,android_mobile,10000_to_24999
115109662821,439881934,05/28/2026 10:03:23 PM,05/28/2026 10:03:57 PM,,,,,cd0967d89275f639803cd90bb4,employed_full_time,smc,Norfolk,Gherbo,Good,male,30_to_44,west_south_central,ios_mobile,25000_to_49999
115109662793,439881934,05/28/2026 10:02:53 PM,05/28/2026 10:03:54 PM,,,,,128e355d69114b95abf75b4af3,employed_full_time,smc,Ms jackson,Outcasts ,Happy and joy,male,18_to_29,new_england,ios_mobile,25000_to_49999
115109662762,439881934,05/28/2026 10:03:16 PM,05/28/2026 10:03:53 PM,,,,,c7ac76becd62e189413a9cf7eb,employed_full_time,smc,Are we still good ,H.E.R,Soothing ,male,18_to_29,south_atlantic,ios_mobile,25000_to_49999
115109662789,439881934,05/28/2026 10:03:24 PM,05/28/2026 10:03:51 PM,,,,,f70455238651f85e6e347ec875,employed_full_time,smc,",,😋👍👍👍"," ,,👍👍👍👍👍",😊👍👍👍👍👍,male,30_to_44,east_south_central,android_mobile,200000_and_up
115109662694,439881934,05/28/2026 10:02:54 PM,05/28/2026 10:03:30 PM,,,,,bf677e2a5a0accacc7d157c923,employed_full_time,smc,Look back at it ,A boogie ,Makes me feel calm and relaxed ,male,18_to_29,middle_atlantic,ios_mobile,50000_to_74999
115109662693,439881934,05/28/2026 10:02:54 PM,05/28/2026 10:03:30 PM,,,,,19b1d2a2d95759b8553dc659b0,employed_full_time,smc,Butterflies ,Michael Jackson ,Happiness ,male,18_to_29,south_atlantic,android_mobile,125000_to_149999
115109662671,439881934,05/28/2026 10:02:59 PM,05/28/2026 10:03:24 PM,,,,,bf4eab9618291bf2d76a2618e5,employed_full_time,smc,Sensing ,Chris brown ,I love to get motivated and inspired ,male,18_to_29,south_atlantic,ios_mobile,150000_to_174999
115109662670,439881934,05/28/2026 10:02:46 PM,05/28/2026 10:03:24 PM,,,,,175cfde3f718c91df33d218279,employed_full_time,smc,daughter,pearl jam,makes me sad thinking about my dad,male,30_to_44,east_north_central,android_mobile,10000_to_24999
115109662662,439881934,05/28/2026 10:02:42 PM,05/28/2026 10:03:22 PM,,,,,5df26bbce6256e474fb8566629,employed_full_time,smc,Don’t Change,Musiq Soulchild,Love,male,30_to_44,south_atlantic,ios_mobile,75000_to_99999
115109662632,439881934,05/28/2026 10:01:58 PM,05/28/2026 10:03:19 PM,,,,,a69f8efeee71adf45c79f3dd00,employed_full_time,smc,Chick Chick Boom,Stray Kids,Fun,female,30_to_44,east_north_central,android_mobile,25000_to_49999
115109662614,439881934,05/28/2026 10:01:23 PM,05/28/2026 10:03:16 PM,,,,,ce193e3d80962282508950278d,employed_full_time,smc,Circle of life,Carmen twillie,Nostalgia ,male,30_to_44,east_south_central,ios_mobile,150000_to_174999
115109662617,439881934,05/28/2026 10:02:08 PM,05/28/2026 10:03:16 PM,,,,,ad3181c5cbe5991a3b05979896,employed_full_time,smc,Volver Volver,Vicente Fernandez,Uplift,male,30_to_44,pacific,ios_mobile,150000_to_174999
115109662594,439881934,05/28/2026 10:02:53 PM,05/28/2026 10:03:13 PM,,,,,cdc4b1cfec42f9276d869bfd5b,employed_full_time,smc,Piano man ,Billy Joel,Nostalgia ,male,18_to_29,middle_atlantic,ios_mobile,200000_and_up
115109662590,439881934,05/28/2026 10:02:56 PM,05/28/2026 10:03:12 PM,,,,,c3c61a3b70832a98ef875a8077,employed_full_time,smc,The only ,The first time ,The only way I could do ,male,18_to_29,south_atlantic,ios_mobile,200000_and_up
115109662585,439881934,05/28/2026 10:02:02 PM,05/28/2026 10:03:12 PM,,,,,a251fd291bb8676294384a197f,employed_full_time,smc,Favorite thing,Sophie rose,Happiness,female,18_to_29,mountain,ios_mobile,50000_to_74999
115109662589,439881934,05/28/2026 10:02:49 PM,05/28/2026 10:03:12 PM,,,,,9e775bf26a2d2b650e24307e46,employed_full_time,smc,Faded ,Alan Walker ,Happiness ,male,30_to_44,pacific,ios_mobile,25000_to_49999
115109662569,439881934,05/28/2026 10:01:59 PM,05/28/2026 10:03:09 PM,,,,,a8a99621bb5945278c360fcc16,employed_full_time,smc,What’s my age again,Blink-182,Everytime I listen to this song it nostalgically reminds me of my age.,male,30_to_44,west_south_central,ios_mobile,50000_to_74999
115109662560,439881934,05/28/2026 10:01:20 PM,05/28/2026 10:03:06 PM,,,,,3d6bfc697725ca4f3f85f47210,employed_full_time,smc,Heartache,Backstreet Boys,Nostalgia and calming.,male,18_to_29,east_south_central,ios_mobile,50000_to_74999
115109662505,439881934,05/28/2026 10:02:27 PM,05/28/2026 10:02:56 PM,,,,,7d2ccb5f295662983bbc662952,employed_full_time,smc,Walk,Pantera,Confidence ,male,30_to_44,west_north_central,ios_mobile,0_to_9999
115109662495,439881934,05/28/2026 10:02:09 PM,05/28/2026 10:02:56 PM,,,,,c00ffa7835eb1b4b56211e68c9,employed_full_time,smc,billie jean,mj,yylh,female,30_to_44,new_england,android_mobile,100000_to_124999
115109662437,439881934,05/28/2026 10:01:02 PM,05/28/2026 10:02:45 PM,,,,,41c220d1bb05b6944eafa834ec,employed_full_time,smc,let me love you,mario,satisfaction,female,45_to_60,south_atlantic,android_mobile,150000_to_174999
115109662399,439881934,05/28/2026 10:02:03 PM,05/28/2026 10:02:36 PM,,,,,4a86ac9e24d14a35e78185eb81,employed_full_time,smc,Love song,Taylor swift ,Vibes ,male,18_to_29,south_atlantic,ios_mobile,50000_to_74999
115109662384,439881934,05/28/2026 10:01:58 PM,05/28/2026 10:02:34 PM,,,,,905cb25342d255f74fc85f44e9,employed_full_time,smc,Believer,Imagine dragons,Happy,female,30_to_44,middle_atlantic,ios_mobile,200000_and_up
115109662382,439881934,05/28/2026 10:01:58 PM,05/28/2026 10:02:33 PM,,,,,80f3408708976b231ba07a4cca,employed_full_time,smc,I want it that way,Backstreet Boys,Happy,female,30_to_44,middle_atlantic,ios_mobile,200000_and_up
115109662367,439881934,05/28/2026 10:02:01 PM,05/28/2026 10:02:31 PM,,,,,c367801536f3446a85be0888be,employed_full_time,smc,Ambition as a ridah,Tupac,Awesome ,male,30_to_44,west_south_central,android_mobile,25000_to_49999
115109662352,439881934,05/28/2026 10:02:05 PM,05/28/2026 10:02:27 PM,,,,,677979188ad1b100f63dfca00c,employed_full_time,smc,Animals,Maroon 5,Makes me sing it out loud,male,18_to_29,pacific,ios_mobile,10000_to_24999
115109662345,439881934,05/28/2026 10:01:50 PM,05/28/2026 10:02:25 PM,,,,,a9cafccfaeab250de8632d41ea,employed_full_time,smc,Fast car,Luke combs,Happy,male,30_to_44,new_england,android_mobile,200000_and_up
115109662330,439881934,05/28/2026 10:01:49 PM,05/28/2026 10:02:22 PM,,,,,4cc446c4b37f73bd61c4f682aa,employed_full_time,smc,3 little birds ,Bob Marley ,Happy ,male,18_to_29,pacific,android_mobile,25000_to_49999
115109662293,439881934,05/28/2026 10:01:24 PM,05/28/2026 10:02:14 PM,,,,,bed5fe809350cd0638be68a32d,employed_full_time,smc,leaves ,Miguel,Whenever I listen to this song it changes all of my emotions and just makes me feel 100 times better. I love this song ,male,18_to_29,south_atlantic,other,25000_to_49999
115109662289,439881934,05/28/2026 10:01:56 PM,05/28/2026 10:02:13 PM,,,,,0eb1d4d5bfac9eba731bc35ce8,employed_full_time,smc,Humble,Kendrick,Hype feelings,male,30_to_44,south_atlantic,pc_windows,200000_and_up
115109662263,439881934,05/28/2026 10:01:34 PM,05/28/2026 10:02:08 PM,,,,,06e03200325af428b34f585f71,employed_full_time,smc,Video vixen ,Fattmack,hurt,male,30_to_44,south_atlantic,ios_mobile,50000_to_74999
115109662232,439881934,05/28/2026 10:00:53 PM,05/28/2026 10:02:05 PM,,,,,359a8a1dc64c4a5334dafe9663,employed_full_time,smc,Ran to Atlanta,Drake,Happiness,female,45_to_60,east_north_central,ios_mobile,100000_to_124999
115109662197,439881934,05/28/2026 10:01:18 PM,05/28/2026 10:01:57 PM,,,,,a588d3658aa9e81e25073437e5,employed_full_time,smc,Hotel California,The eagles,Happiness,male,18_to_29,west_south_central,android_mobile,25000_to_49999
115109662105,439881934,05/28/2026 10:01:06 PM,05/28/2026 10:01:41 PM,,,,,51014ac4e8e286d115371e36fd,employed_full_time,smc,pigs,pink floyd,happiness,male,45_to_60,mountain,android_mobile,25000_to_49999
115109662026,439881934,05/28/2026 10:01:08 PM,05/28/2026 10:01:22 PM,,,,,44ed6ddb80eabc23fbe1475859,employed_full_time,smc,Ride,King von,EXCITEMENT,male,18_to_29,pacific,ios_mobile,50000_to_74999
